iteracion,frequency,Source,Target
109,191,141,42
109,199,140,121
109,193,54,106
109,198,108,52
109,194,107,98
109,200,124,66
109,180,113,47
109,145,142,119
109,192,122,68
109,3,48,50
110,192,122,68
110,200,77,69
110,200,124,66
110,183,80,67
110,195,67,79
110,4,92,94
110,191,141,42
110,199,119,142
110,194,69,77
110,198,38,53
110,176,44,145
110,191,66,124
110,185,42,143
110,194,107,98
110,107,129,132
110,199,106,54
110,193,54,106
110,189,125,135
110,145,142,119
110,199,55,36
110,176,94,111
110,194,121,140
110,195,143,44
110,135,110,50
110,181,98,107
110,190,105,100
110,61,127,129
110,191,135,125
110,185,36,55
110,199,140,121
110,198,108,52
110,193,52,108
110,163,50,110
110,191,48,113
110,167,145,46
110,197,126,64
110,170,75,71
110,121,67,80
110,177,62,128
110,180,113,47
110,197,64,126
110,190,120,70
110,164,104,56
110,195,68,122
110,196,114,117
110,174,123,137
111,196,114,117
111,61,127,129
111,189,125,135
111,199,140,121
111,175,40,141
111,174,123,137
111,191,141,42
111,183,80,67
111,197,126,64
111,2,35,138
111,191,66,124
111,135,110,50
111,199,55,36
111,180,113,47
111,194,121,140
111,181,98,107
111,11,70,120
111,164,104,56
111,190,120,70
111,197,64,126
111,170,75,71
111,167,145,46
111,195,67,79
111,193,52,108
111,198,108,52
111,185,36,55
111,191,135,125
111,190,105,100
111,136,71,74
111,180,96,109
111,154,45,48
111,192,53,38
111,195,143,44
111,195,68,122
111,178,109,96
111,198,38,53
111,193,54,106
111,199,106,54
111,185,42,143
111,107,129,132
111,66,61,63
111,176,94,111
111,194,69,77
111,199,119,142
111,200,77,69
111,192,122,68
111,191,48,113
111,177,62,128
111,163,50,110
112,180,113,47
112,180,96,109
112,107,129,132
112,183,80,67
112,195,143,44
112,192,53,38
112,193,52,108
112,185,36,55
112,163,50,110
112,195,68,122
112,191,48,113
112,176,94,111
112,176,44,145
112,185,42,143
112,189,125,135
112,12,72,74
112,135,110,50
112,175,40,141
112,61,127,129
112,145,142,119
112,191,141,42
112,199,140,121
112,177,62,128
112,199,119,142
112,200,77,69
112,190,120,70
112,170,75,71
112,194,121,140
112,192,122,68
112,194,69,77
112,196,114,117
112,174,123,137
112,200,124,66
112,195,67,79
112,197,126,64
112,191,66,124
112,73,65,82
112,198,38,53
112,197,64,126
112,121,67,80
112,181,98,107
112,66,61,63
112,190,105,100
112,178,109,96
112,199,106,54
112,198,108,52
112,164,104,56
112,194,107,98
113,199,140,121
113,199,55,36
113,199,119,142
113,178,109,96
113,145,142,119
113,66,61,63
113,183,80,67
113,61,127,129
113,194,107,98
113,163,50,110
113,196,114,117
113,195,143,44
113,191,48,113
113,176,44,145
113,180,96,109
113,192,53,38
113,167,145,46
113,180,113,47
113,193,52,108
113,193,54,106
113,175,40,141
113,176,94,111
113,190,105,100
113,194,69,77
113,195,68,122
113,200,124,66
113,192,122,68
113,198,108,52
113,195,67,79
113,197,126,64
113,138,100,103
113,136,71,74
113,191,66,124
113,135,110,50
113,198,38,53
113,194,121,140
113,189,125,135
113,191,135,125
113,170,75,71
113,197,64,126
113,199,106,54
113,185,42,143
113,177,62,128
113,190,120,70
113,200,77,69
113,185,36,55
113,174,123,137
113,181,98,107
113,154,45,48
114,199,119,142
114,191,48,113
114,191,135,125
114,164,104,56
114,189,125,135
114,194,121,140
114,176,44,145
114,198,38,53
114,135,110,50
114,195,143,44
114,181,98,107
114,191,66,124
114,192,53,38
114,136,71,74
114,167,145,46
114,138,100,103
114,197,126,64
114,195,67,79
114,180,113,47
114,170,75,71
114,112,115,118
114,197,64,126
114,196,114,117
114,178,109,96
114,194,69,77
114,199,55,36
114,163,50,110
114,175,40,141
114,66,61,63
114,183,80,67
114,200,77,69
114,174,123,137
114,191,141,42
114,61,127,129
114,195,68,122
114,176,94,111
114,190,120,70
114,193,54,106
114,194,107,98
114,199,140,121
114,185,42,143
114,199,106,54
114,198,108,52
114,192,122,68
114,154,45,48
114,200,124,66
114,185,36,55
114,10,102,104
114,193,52,108
114,190,105,100
115,112,115,118
115,138,100,103
115,198,38,53
115,192,122,68
115,196,114,117
115,185,42,143
115,170,75,71
115,199,140,121
115,194,107,98
115,193,54,106
115,197,126,64
115,199,106,54
115,195,143,44
115,198,108,52
115,167,145,46
115,191,135,125
115,190,105,100
115,181,98,107
115,164,104,56
115,136,71,74
115,197,64,126
115,192,53,38
115,174,123,137
115,189,125,135
115,194,121,140
115,176,44,145
115,135,110,50
115,191,66,124
115,190,120,70
115,191,48,113
115,177,62,128
115,195,67,79
115,199,119,142
115,145,142,119
115,194,69,77
115,154,45,48
115,199,55,36
115,180,113,47
115,163,50,110
115,200,124,66
115,175,40,141
115,178,109,96
115,183,80,67
115,200,77,69
115,193,52,108
115,195,68,122
115,185,36,55
115,176,94,111
116,3,91,93
116,199,140,121
116,121,67,80
116,199,55,36
116,197,64,126
116,194,107,98
116,174,123,137
116,193,54,106
116,194,121,140
116,145,142,119
116,190,120,70
116,176,44,145
116,189,125,135
116,180,96,109
116,199,119,142
116,154,45,48
116,199,106,54
116,200,124,66
116,176,94,111
116,196,114,117
116,191,141,42
116,185,36,55
116,9,92,95
116,200,77,69
116,112,115,118
116,183,80,67
116,185,42,143
116,170,75,71
116,194,69,77
116,178,109,96
116,195,143,44
116,195,68,122
116,190,105,100
116,191,135,125
116,177,62,128
116,61,127,129
116,164,104,56
116,191,48,113
116,198,38,53
116,5,60,62
116,138,100,103
116,197,126,64
116,195,67,79
116,136,71,74
116,181,98,107
116,11,70,120
116,198,108,52
116,180,113,47
116,192,53,38
116,193,52,108
116,191,66,124
116,192,122,68
116,167,145,46
117,199,140,121
117,197,126,64
117,194,107,98
117,195,68,122
117,177,62,128
117,185,42,143
117,174,123,137
117,11,70,120
117,198,38,53
117,112,115,118
117,170,75,71
117,190,105,100
117,195,143,44
117,191,135,125
117,167,145,46
117,199,106,54
117,196,114,117
117,198,108,52
117,181,98,107
117,199,119,142
117,163,50,110
117,192,122,68
117,199,55,36
117,121,67,80
117,200,124,66
117,154,45,48
117,66,61,63
117,195,67,79
117,190,120,70
117,175,40,141
117,183,80,67
117,200,77,69
117,138,100,103
117,191,141,42
117,185,36,55
117,9,92,95
117,3,91,93
117,176,94,111
117,191,48,113
117,178,109,96
117,164,104,56
117,194,69,77
117,193,52,108
117,135,110,50
117,107,129,132
117,194,121,140
117,189,125,135
117,197,64,126
117,180,96,109
117,192,53,38
117,191,66,124
117,10,102,104
118,191,141,42
118,185,36,55
118,154,45,48
118,138,100,103
118,200,77,69
118,11,70,120
118,183,80,67
118,192,53,38
118,193,54,106
118,192,122,68
118,194,121,140
118,1,91,94
118,9,92,95
118,176,44,145
118,197,126,64
118,190,120,70
118,198,108,52
118,194,107,98
118,136,71,74
118,185,42,143
118,191,48,113
118,189,125,135
118,61,127,129
118,174,123,137
118,176,94,111
118,66,61,63
118,195,68,122
118,198,38,53
118,194,69,77
118,181,98,107
118,199,140,121
118,195,143,44
118,200,124,66
118,145,142,119
118,178,109,96
118,199,55,36
118,163,50,110
118,180,113,47
118,190,105,100
118,191,135,125
118,197,64,126
118,135,110,50
118,121,67,80
118,170,75,71
118,180,96,109
118,199,119,142
118,112,115,118
118,191,66,124
118,167,145,46
118,199,106,54
118,175,40,141
118,195,67,79
118,193,52,108
119,154,45,48
119,191,48,113
119,190,120,70
119,199,140,121
119,199,119,142
119,163,50,110
119,145,142,119
119,8,84,86
119,174,123,137
119,178,109,96
119,195,67,79
119,9,92,95
119,181,98,107
119,194,69,77
119,195,68,122
119,175,40,141
119,183,80,67
119,200,77,69
119,200,124,66
119,121,67,80
119,180,113,47
119,198,38,53
119,191,141,42
119,199,55,36
119,138,100,103
119,135,110,50
119,176,94,111
119,180,96,109
119,189,125,135
119,193,54,106
119,191,66,124
119,195,143,44
119,197,64,126
119,167,145,46
119,112,115,118
119,192,122,68
119,177,62,128
119,194,121,140
119,198,108,52
119,191,135,125
119,196,114,117
119,185,42,143
119,197,126,64
119,194,107,98
119,192,53,38
119,176,44,145
119,193,52,108
119,190,105,100
119,199,106,54
119,164,104,56
119,136,71,74
119,170,75,71
120,170,75,71
120,135,110,50
120,167,145,46
120,178,109,96
120,194,69,77
120,197,64,126
120,199,106,54
120,185,36,55
120,9,92,95
120,199,55,36
120,196,114,117
120,191,66,124
120,200,77,69
120,183,80,67
120,176,94,111
120,198,38,53
120,180,96,109
120,180,113,47
120,190,105,100
120,193,54,106
120,192,53,38
120,195,67,79
120,195,68,122
120,175,40,141
120,199,140,121
120,181,98,107
120,190,120,70
120,164,104,56
120,176,44,145
120,193,52,108
120,154,45,48
120,194,107,98
120,197,126,64
120,191,48,113
120,200,124,66
120,195,143,44
120,163,50,110
120,174,123,137
120,199,119,142
120,25,90,93
120,138,100,103
120,145,142,119
120,177,62,128
120,191,135,125
120,198,108,52
120,189,125,135
120,192,122,68
121,167,145,46
121,10,102,104
121,195,143,44
121,145,142,119
121,163,50,110
121,199,55,36
121,191,135,125
121,181,98,107
121,199,106,54
121,180,113,47
121,200,124,66
121,176,44,145
121,198,38,53
121,164,104,56
121,199,119,142
121,195,67,79
121,197,64,126
121,135,110,50
121,180,96,109
121,193,54,106
121,193,52,108
121,177,62,128
121,194,69,77
121,197,126,64
121,185,42,143
121,189,125,135
121,175,40,141
121,198,108,52
121,191,141,42
121,121,67,80
121,192,53,38
121,196,114,117
121,192,122,68
121,194,121,140
121,174,123,137
121,183,80,67
121,200,77,69
121,107,129,132
121,170,75,71
121,199,140,121
121,178,109,96
121,194,107,98
121,191,48,113
121,191,66,124
121,176,94,111
121,136,71,74
121,185,36,55
121,195,68,122
121,190,105,100
121,138,100,103
122,194,121,140
122,199,140,121
122,199,119,142
122,190,120,70
122,197,126,64
122,138,100,103
122,192,122,68
122,163,50,110
122,189,125,135
122,194,69,77
122,135,110,50
122,136,71,74
122,170,75,71
122,176,94,111
122,164,104,56
122,197,64,126
122,191,66,124
122,11,70,120
122,199,55,36
122,107,129,132
122,191,135,125
122,191,141,42
122,198,108,52
122,198,38,53
122,177,62,128
122,195,67,79
122,200,77,69
122,200,124,66
122,199,106,54
122,191,48,113
122,61,127,129
122,145,142,119
122,174,123,137
122,190,105,100
122,193,54,106
122,167,145,46
122,121,67,80
122,176,44,145
122,192,53,38
122,180,113,47
122,196,114,117
122,185,36,55
122,183,80,67
122,194,107,98
122,180,96,109
122,193,52,108
122,195,68,122
122,9,92,95
122,181,98,107
122,178,109,96
122,195,143,44
123,9,92,95
123,175,40,141
123,191,48,113
123,138,100,103
123,200,77,69
123,195,67,79
123,191,141,42
123,178,109,96
123,180,113,47
123,176,94,111
123,183,80,67
123,174,123,137
123,200,124,66
123,163,50,110
123,193,52,108
123,199,140,121
123,112,115,118
123,194,121,140
123,189,125,135
123,197,64,126
123,195,143,44
123,191,135,125
123,199,106,54
123,170,75,71
123,107,129,132
123,135,110,50
123,180,96,109
123,194,69,77
123,164,104,56
123,196,114,117
123,136,71,74
123,185,42,143
123,192,53,38
123,177,62,128
123,176,44,145
123,191,66,124
123,193,54,106
123,190,120,70
123,197,126,64
123,198,108,52
123,190,105,100
123,195,68,122
123,199,119,142
123,145,142,119
123,185,36,55
123,194,107,98
123,198,38,53
123,181,98,107
123,199,55,36
123,192,122,68
124,8,84,86
124,194,69,77
124,145,142,119
124,136,71,74
124,189,125,135
124,198,38,53
124,61,127,129
124,195,67,79
124,135,110,50
124,177,62,128
124,185,42,143
124,174,123,137
124,138,100,103
124,200,77,69
124,193,54,106
124,197,64,126
124,154,45,48
124,183,80,67
124,170,75,71
124,191,66,124
124,191,141,42
124,199,106,54
124,180,113,47
124,121,67,80
124,176,44,145
124,107,129,132
124,192,53,38
124,191,48,113
124,191,135,125
124,190,105,100
124,192,122,68
124,199,140,121
124,200,124,66
124,197,126,64
124,164,104,56
124,199,119,142
124,195,68,122
124,180,96,109
124,9,92,95
124,198,108,52
124,195,143,44
124,163,50,110
124,194,121,140
124,178,109,96
124,190,120,70
124,176,94,111
124,193,52,108
124,199,55,36
124,196,114,117
125,9,92,95
125,194,69,77
125,163,50,110
125,199,140,121
125,190,120,70
125,191,66,124
125,197,126,64
125,199,106,54
125,121,67,80
125,185,36,55
125,194,107,98
125,181,98,107
125,193,54,106
125,198,108,52
125,107,129,132
125,176,44,145
125,195,143,44
125,195,68,122
125,180,113,47
125,174,123,137
125,198,38,53
125,136,71,74
125,199,55,36
125,196,114,117
125,178,109,96
125,154,45,48
125,193,52,108
125,199,119,142
125,145,142,119
125,191,48,113
125,200,124,66
125,135,110,50
125,191,141,42
125,192,53,38
125,192,122,68
125,195,67,79
125,177,62,128
125,167,145,46
125,180,96,109
125,185,42,143
125,190,105,100
125,191,135,125
125,189,125,135
125,197,64,126
125,183,80,67
125,200,77,69
125,164,104,56
125,176,94,111
125,170,75,71
125,194,121,140
126,198,108,52
126,180,96,109
126,174,123,137
126,191,135,125
126,154,45,48
126,167,145,46
126,193,54,106
126,196,114,117
126,136,71,74
126,190,120,70
126,135,110,50
126,177,62,128
126,195,68,122
126,198,38,53
126,170,75,71
126,185,36,55
126,191,66,124
126,185,42,143
126,199,119,142
126,199,140,121
126,194,69,77
126,183,80,67
126,138,100,103
126,200,77,69
126,4,92,94
126,121,67,80
126,193,52,108
126,180,113,47
126,66,61,63
126,199,106,54
126,145,142,119
126,191,141,42
126,200,124,66
126,195,67,79
126,189,125,135
126,197,64,126
126,163,50,110
126,178,109,96
126,194,121,140
126,164,104,56
126,197,126,64
126,194,107,98
126,195,143,44
126,175,40,141
126,112,115,118
126,199,55,36
126,176,44,145
126,190,105,100
126,181,98,107
126,192,122,68
126,191,48,113
127,180,96,109
127,192,53,38
127,199,119,142
127,135,110,50
127,197,64,126
127,170,75,71
127,177,62,128
127,176,94,111
127,194,121,140
127,200,124,66
127,195,67,79
127,191,48,113
127,193,52,108
127,154,45,48
127,199,55,36
127,194,107,98
127,178,109,96
127,192,122,68
127,175,40,141
127,191,141,42
127,198,38,53
127,197,126,64
127,164,104,56
127,174,123,137
127,66,61,63
127,195,68,122
127,191,66,124
127,200,77,69
127,163,50,110
127,185,36,55
127,145,142,119
127,193,54,106
127,107,129,132
127,194,69,77
127,190,120,70
127,167,145,46
127,190,105,100
127,181,98,107
127,198,108,52
127,176,44,145
127,185,42,143
127,189,125,135
127,183,80,67
127,191,135,125
127,199,140,121
127,199,106,54
127,195,143,44
128,154,45,48
128,191,135,125
128,25,90,93
128,181,98,107
128,198,108,52
128,195,67,79
128,194,107,98
128,194,121,140
128,195,68,122
128,135,110,50
128,1,89,91
128,199,106,54
128,197,64,126
128,192,53,38
128,170,75,71
128,195,143,44
128,189,125,135
128,191,48,113
128,194,69,77
128,185,42,143
128,200,77,69
128,163,50,110
128,191,66,124
128,174,123,137
128,145,142,119
128,190,120,70
128,193,54,106
128,199,55,36
128,180,113,47
128,197,126,64
128,199,140,121
128,176,44,145
128,164,104,56
128,66,61,63
128,190,105,100
128,198,38,53
128,167,145,46
128,196,114,117
128,180,96,109
128,191,141,42
128,177,62,128
128,199,119,142
128,178,109,96
128,192,122,68
128,200,124,66
128,175,40,141
128,176,94,111
128,193,52,108
129,192,53,38
129,189,125,135
129,178,109,96
129,135,110,50
129,198,108,52
129,195,143,44
129,176,94,111
129,138,100,103
129,198,38,53
129,73,65,82
129,180,113,47
129,175,40,141
129,199,106,54
129,183,80,67
129,145,142,119
129,66,61,63
129,191,141,42
129,194,121,140
129,163,50,110
129,200,77,69
129,197,64,126
129,195,67,79
129,193,52,108
129,192,122,68
129,199,55,36
129,13,56,58
129,164,104,56
129,181,98,107
129,194,107,98
129,170,75,71
129,200,124,66
129,185,36,55
129,185,42,143
129,195,68,122
129,112,115,118
129,190,105,100
129,167,145,46
129,191,48,113
129,191,66,124
129,9,93,95
129,154,45,48
129,190,120,70
129,174,123,137
129,177,62,128
129,193,54,106
129,199,119,142
129,197,126,64
129,191,135,125
129,196,114,117
129,136,71,74
129,107,129,132
129,180,96,109
129,199,140,121
129,52,84,87
129,194,69,77
129,176,44,145
130,194,121,140
130,195,67,79
130,136,71,74
130,180,96,109
130,176,44,145
130,200,124,66
130,192,53,38
130,185,36,55
130,192,122,68
130,191,66,124
130,193,52,108
130,197,126,64
130,189,125,135
130,14,82,65
130,73,65,82
130,52,84,87
130,180,113,47
130,198,38,53
130,167,145,46
130,181,98,107
130,198,108,52
130,185,42,143
130,191,141,42
130,200,77,69
130,183,80,67
130,191,135,125
130,163,50,110
130,190,105,100
130,197,64,126
130,199,55,36
130,195,143,44
130,112,115,118
130,190,120,70
130,194,69,77
130,193,54,106
130,199,106,54
130,176,94,111
130,177,62,128
130,191,48,113
130,66,61,63
130,199,119,142
130,164,104,56
130,135,110,50
130,195,68,122
130,194,107,98
130,178,109,96
130,199,140,121
130,145,142,119
130,196,114,117
130,170,75,71
131,180,96,109
131,177,62,128
131,163,50,110
131,167,145,46
131,185,42,143
131,191,66,124
131,164,104,56
131,190,120,70
131,196,114,117
131,193,54,106
131,174,123,137
131,178,109,96
131,14,82,65
131,199,140,121
131,181,98,107
131,199,119,142
131,200,124,66
131,194,107,98
131,52,84,87
131,198,38,53
131,190,105,100
131,145,142,119
131,192,122,68
131,191,48,113
131,176,94,111
131,175,40,141
131,154,45,48
131,191,141,42
131,200,77,69
131,193,52,108
131,183,80,67
131,199,55,36
131,180,113,47
131,198,108,52
131,16,100,102
131,176,44,145
131,194,69,77
131,197,126,64
131,112,115,118
131,185,36,55
131,66,61,63
131,73,65,82
131,189,125,135
131,197,64,126
131,195,143,44
131,192,53,38
131,195,68,122
131,194,121,140
131,199,106,54
131,195,67,79
131,170,75,71
131,135,110,50
131,191,135,125
132,135,110,50
132,175,40,141
132,195,67,79
132,180,96,109
132,199,106,54
132,191,141,42
132,192,53,38
132,191,66,124
132,200,77,69
132,199,119,142
132,197,64,126
132,178,109,96
132,183,80,67
132,195,68,122
132,197,126,64
132,193,54,106
132,174,123,137
132,195,143,44
132,199,140,121
132,199,55,36
132,194,69,77
132,73,65,82
132,14,82,65
132,198,38,53
132,180,113,47
132,176,44,145
132,193,52,108
132,189,125,135
132,164,104,56
132,167,145,46
132,163,50,110
132,194,107,98
132,177,62,128
132,194,121,140
132,200,124,66
132,136,71,74
132,191,48,113
132,145,142,119
132,107,129,132
132,191,135,125
132,52,84,87
132,190,105,100
132,176,94,111
132,196,114,117
132,198,108,52
132,66,61,63
132,192,122,68
133,195,68,122
133,200,124,66
133,175,40,141
133,135,110,50
133,180,113,47
133,193,52,108
133,121,67,80
133,52,84,87
133,174,123,137
133,199,119,142
133,181,98,107
133,183,80,67
133,198,38,53
133,192,122,68
133,197,64,126
133,14,82,65
133,191,48,113
133,200,77,69
133,192,53,38
133,145,142,119
133,194,121,140
133,191,141,42
133,66,61,63
133,194,107,98
133,199,55,36
133,167,145,46
133,73,65,82
133,189,125,135
133,136,71,74
133,107,129,132
133,163,50,110
133,191,66,124
133,190,120,70
133,180,96,109
133,195,67,79
133,194,69,77
133,177,62,128
133,191,135,125
133,198,108,52
133,154,45,48
133,185,42,143
133,196,114,117
133,197,126,64
133,164,104,56
133,178,109,96
133,193,54,106
133,199,140,121
133,170,75,71
133,190,105,100
133,185,36,55
133,199,106,54
